time,open,high,low,close
2002-10-04,1.59165,1.5919,1.59165,1.5919
2002-10-07,1.5921,1.59565,1.5921,1.59565
2002-10-08,1.59565,1.59795,1.59565,1.59795
2002-10-09,1.59795,1.59795,1.59695,1.59695
2002-10-10,1.59695,1.59695,1.58985,1.58985
2002-10-11,1.58985,1.58985,1.5869,1.5869
2002-10-14,1.5867,1.5867,1.58605,1.58605
2002-10-15,1.58605,1.58725,1.58605,1.58725
2002-10-16,1.58725,1.58725,1.58375,1.58375
2002-10-17,1.58375,1.58375,1.56975,1.56975
2002-10-18,1.56975,1.5736,1.56975,1.5736
2002-10-21,1.5741,1.5741,1.5642,1.5642
2002-10-22,1.5642,1.5689,1.5642,1.5689
2002-10-23,1.5689,1.5689,1.5643,1.5643
2002-10-24,1.5643,1.5651,1.5643,1.5651
2002-10-25,1.5651,1.5674,1.5651,1.5674
2002-10-28,1.5674,1.5674,1.55835,1.55835
2002-10-29,1.55835,1.56255,1.55835,1.56255
2002-10-30,1.56255,1.56585,1.56255,1.56585
2002-10-31,1.56585,1.56585,1.55765,1.55765
2002-11-01,1.55765,1.5578,1.55765,1.5578
2002-11-04,1.5584,1.5584,1.55435,1.55435
2002-11-05,1.55435,1.55665,1.55435,1.55665
2002-11-06,1.55665,1.55665,1.55395,1.55395
2002-11-07,1.55395,1.557,1.55395,1.557
2002-11-08,1.557,1.5646,1.557,1.5646
2002-11-11,1.5641,1.5698,1.5641,1.5698
2002-11-12,1.5698,1.5775,1.5698,1.5775
2002-11-13,1.5775,1.5775,1.5747,1.5747
2002-11-14,1.5747,1.5751,1.5747,1.5751
2002-11-15,1.5751,1.5843,1.5751,1.5843
2002-11-18,1.5837,1.5905,1.5837,1.5905
2002-11-19,1.5905,1.5905,1.58445,1.58445
2002-11-20,1.58445,1.58585,1.58445,1.58585
2002-11-21,1.58585,1.58585,1.5777,1.5777
2002-11-22,1.5777,1.5783,1.5777,1.5783
2002-11-25,1.5771,1.5771,1.5738,1.5738
2002-11-26,1.5738,1.5758,1.5738,1.5758
2002-11-27,1.5758,1.5758,1.57285,1.57285
2002-11-28,1.57285,1.57285,1.57285,1.57285
2002-11-29,1.57285,1.57285,1.565,1.565
2002-12-02,1.5631,1.5631,1.5562,1.5562
2002-12-03,1.5562,1.557,1.5562,1.557
2002-12-04,1.557,1.5602,1.557,1.5602
2002-12-05,1.5602,1.5613,1.5602,1.5613
2002-12-06,1.5613,1.5656,1.5613,1.5656
2002-12-09,1.5649,1.5649,1.5627,1.5627
2002-12-10,1.5627,1.5627,1.56065,1.56065
2002-12-11,1.56065,1.56065,1.5559,1.5559
2002-12-12,1.5559,1.5559,1.5544,1.5544
2002-12-13,1.5544,1.5609,1.5544,1.5609
2002-12-16,1.5613,1.5613,1.5612,1.5612
2002-12-17,1.5612,1.5612,1.54885,1.54885
2002-12-18,1.54885,1.55215,1.54885,1.55215
2002-12-19,1.55215,1.55285,1.55215,1.55285
2002-12-20,1.55285,1.55285,1.5497,1.5497
2002-12-23,1.5507,1.55225,1.5507,1.55225
2002-12-24,1.55225,1.55225,1.5478,1.5478
2002-12-25,1.5478,1.5479,1.5478,1.5479
2002-12-26,1.5479,1.5582,1.5479,1.5582
2002-12-27,1.5582,1.5697,1.5582,1.5697
2002-12-30,1.5681,1.5694,1.5681,1.5694
2003-01-01,1.5694,1.573,1.5694,1.573
