time,open,high,low,close
2017-08-16,0.0707,0.0707,0.0707,0.0707
2017-08-17,0.07056,0.07199966,0.06809825,0.07027538
2017-08-18,0.07027587,0.07299991,0.06931342,0.07134
2017-08-19,0.07134,0.07339993,0.07025,0.07050005
2017-08-20,0.0704,0.0735,0.0704,0.0735
2017-08-21,0.07312201,0.08830016,0.07150005,0.08049106
2017-08-22,0.08049142,0.08499,0.0706,0.07651632
2017-08-23,0.077,0.0793,0.07070001,0.07638896
2017-08-24,0.07681652,0.07887746,0.07400002,0.07522067
2017-08-25,0.07522653,0.07769988,0.074,0.07587844
2017-08-26,0.07542578,0.0783,0.07523993,0.07669
2017-08-27,0.07669,0.08050741,0.0764,0.08050741
2017-08-28,0.08081944,0.08150001,0.07848454,0.07953
2017-08-29,0.07912371,0.0843881,0.079,0.08134134
2017-08-30,0.08110049,0.08498985,0.08008264,0.08340046
2017-08-31,0.08349837,0.08398059,0.08151,0.08205
2017-09-01,0.08175534,0.0835,0.07925,0.07940005
2017-09-02,0.0794,0.07982459,0.07300015,0.0763212
2017-09-03,0.07643674,0.07861389,0.075,0.07630889
2017-09-04,0.0763089,0.0763089,0.06664246,0.07049438
2017-09-05,0.07071723,0.07298981,0.06747055,0.07249956
2017-09-06,0.07219,0.07422982,0.07198289,0.07339767
2017-09-07,0.07359,0.07369999,0.07128019,0.0723535
2017-09-08,0.07259636,0.07274996,0.0690384,0.07084001
2017-09-09,0.07090993,0.07108328,0.06944051,0.07046984
2017-09-10,0.07013253,0.07119521,0.06856126,0.07064992
2017-09-11,0.07058949,0.07135309,0.06960006,0.0707607
2017-09-12,0.07092999,0.07250935,0.06991001,0.07061089
2017-09-13,0.07051003,0.07157284,0.06773765,0.07121002
2017-09-14,0.0714,0.07165889,0.06728574,0.068951
2017-09-15,0.06878772,0.07145854,0.06684886,0.06969998
2017-09-16,0.0697628,0.07028436,0.06814458,0.068716
2017-09-17,0.06880987,0.07040996,0.068258,0.07009678
2017-09-18,0.0700966,0.07577739,0.06982003,0.07269
2017-09-19,0.07261524,0.07318943,0.0716,0.07261591
2017-09-20,0.07266494,0.07338997,0.072029,0.07321012
2017-09-21,0.07331,0.0738,0.07,0.07138
2017-09-22,0.0714,0.07299999,0.07124506,0.07299999
2017-09-23,0.07283218,0.076,0.072,0.07555002
2017-09-24,0.075572,0.07810015,0.07554021,0.07714999
2017-09-25,0.077,0.07722,0.07470001,0.07529387
2017-09-26,0.075118,0.07530288,0.073575,0.07441
2017-09-27,0.07441,0.07450384,0.07224898,0.073736
2017-09-28,0.073593,0.073867,0.0712345,0.07243396
2017-09-29,0.0723,0.07241599,0.06931023,0.070239
2017-09-30,0.070195,0.070823,0.069448,0.06954731
2017-10-01,0.06951081,0.07019998,0.06889999,0.069033
2017-10-02,0.069037,0.06906348,0.06660001,0.06752895
2017-10-03,0.06752874,0.0694094,0.067125,0.067724
2017-10-04,0.067724,0.06991001,0.06764,0.06951944
2017-10-05,0.06927,0.06991012,0.06776523,0.06850998
2017-10-06,0.06828006,0.07089816,0.06780109,0.0707
2017-10-07,0.07060193,0.07223999,0.07005618,0.07013003
2017-10-08,0.07018072,0.07046964,0.06633131,0.06726996
2017-10-09,0.06725301,0.06760861,0.05815,0.06205996
2017-10-10,0.06247631,0.06366464,0.06030219,0.06265021
2017-10-11,0.06284181,0.06366316,0.0616107,0.06300275
2017-10-12,0.06279,0.06357794,0.055649,0.05573598
2017-10-13,0.055703,0.062,0.051,0.05995457
2017-10-14,0.05989469,0.06193995,0.057,0.058135
2017-10-15,0.05798306,0.06057738,0.05744006,0.05924739
2017-10-16,0.0593,0.06212289,0.057856,0.05795
2017-10-17,0.05795,0.05867966,0.0558,0.05652598
2017-10-18,0.05642,0.05763959,0.0555,0.05621001
2017-10-19,0.05621001,0.05645519,0.05352191,0.054
2017-10-20,0.05394998,0.0544002,0.04969946,0.05050004
2017-10-21,0.05054992,0.051,0.0469,0.04988961
2017-10-22,0.04976,0.05144995,0.04896001,0.04921
2017-10-23,0.04905004,0.0501,0.0472163,0.04827999
2017-10-24,0.0482,0.05599,0.0482,0.05399993
2017-10-25,0.05388997,0.05431,0.05150006,0.05150006
2017-10-26,0.05180999,0.05223486,0.04941843,0.05018
2017-10-27,0.05018,0.05187,0.04963009,0.05152
2017-10-28,0.05124133,0.05195001,0.05054428,0.0514
2017-10-29,0.0514,0.05422814,0.04867046,0.04928
2017-10-30,0.0495,0.05069,0.0494,0.05015126
2017-10-31,0.05006999,0.05063,0.04696,0.04711
2017-11-01,0.04717988,0.04769,0.04279,0.043
2017-11-02,0.04288998,0.04328,0.037777,0.0403
2017-11-03,0.0406988,0.04359036,0.0393,0.04225001
2017-11-04,0.04281498,0.04317628,0.0397,0.04061001
2017-11-05,0.04074,0.04103999,0.038793,0.0400128
2017-11-06,0.04007001,0.04396721,0.03986,0.0426
2017-11-07,0.04283423,0.04283423,0.04055782,0.04100998
2017-11-08,0.04114224,0.04449999,0.037777,0.04138
