time,open,high,low,close
2012-01-12,39.08617497,39.08617497,39.08617497,39.08617497
2012-01-19,40.23622545,40.23622545,40.23622545,40.23622545
2012-01-24,40.13519973,40.13519973,40.13519973,40.13519973
2012-02-01,41.15316536,41.15316536,41.15316536,41.15316536
2012-02-03,41.62717265,41.62717265,41.62717265,41.62717265
2012-02-21,42.7383623,42.7383623,42.7383623,42.7383623
2012-03-02,42.33429051,42.33429051,42.33429051,42.33429051
2012-03-08,42.01570321,42.01570321,42.01570321,42.01570321
2012-03-09,42.17110767,42.17110767,42.17110767,42.17110767
2012-03-14,42.53633417,42.53633417,42.53633417,42.53633417
2012-03-27,43.25899326,43.25899326,43.25899326,43.25899326
2012-03-28,42.8082978,42.8082978,42.8082978,42.8082978
2012-03-29,42.52078518,42.55963824,42.52078518,42.55963824
2012-03-30,42.72282107,42.72282107,42.72282107,42.72282107
2012-04-05,42.15556645,42.15556645,42.15556645,42.15556645
2012-04-09,41.72041221,41.81443661,41.72041221,41.81443661
2012-04-10,41.1609282,41.1609282,41.1609282,41.1609282
2012-04-11,41.60384527,41.60384527,41.51060571,41.54169592
2012-04-12,42.18587183,42.20219012,42.14780361,42.18742595
2012-04-16,41.64192904,41.6427061,41.56655411,41.56655411
2012-04-17,42.40423378,42.40423378,42.40423378,42.40423378
2012-04-27,42.89377452,42.89377452,42.89377452,42.89377452
2012-05-01,43.02587492,43.02587492,43.02587492,43.02587492
2012-05-02,42.42754561,42.61403252,42.39800952,42.61403252
2012-05-07,41.62638782,41.72041221,41.61162365,41.72041221
2012-05-09,40.92003925,40.95112169,40.92003925,40.95112169
2012-05-14,40.37610422,40.37610422,40.37610422,40.37610422
2012-05-17,39.52132921,39.55240388,39.50811917,39.53609337
2012-05-18,39.19496353,39.19496353,39.19496353,39.19496353
2012-05-23,38.97738642,38.97738642,38.97738642,38.97738642
2012-05-30,39.14833986,39.44361532,39.08617497,39.41254065
2012-05-31,39.21051253,39.23382436,39.21051253,39.23382436
2012-06-05,38.51114974,38.51114974,38.32466283,38.33242568
2012-06-06,39.19496353,39.19496353,39.13279864,39.13279864
2012-06-19,40.91226086,40.91226086,40.91226086,40.91226086
2012-06-20,40.91226086,40.91226086,40.5237303,40.80347231
2012-06-21,40.09393719,40.09393719,40.09393719,40.09393719
2012-07-09,40.47226412,40.48013788,40.432848,40.432848
2012-07-18,40.92938387,40.92938387,40.92938387,40.92938387
2012-07-26,40.59048094,40.59835471,40.59048094,40.59835471
2012-07-27,40.94515505,40.94515505,40.94515505,40.94515505
2012-07-30,41.29982127,41.44958044,39.22695605,41.4259355
2012-08-02,41.21312315,41.21312315,41.21312315,41.21312315
2012-08-03,41.37864562,41.37864562,40.51954612,40.51954612
2012-08-06,41.38651938,41.83578113,41.38651938,41.83578113
2012-08-08,42.10375712,43.27812249,42.09587548,42.09587548
2012-08-17,42.42697558,42.42697558,42.42697558,42.42697558
2012-08-22,42.48206829,42.48206829,42.48206829,42.48206829
2012-08-23,42.39537017,42.39537017,42.37961476,42.37961476
2012-08-27,42.5372477,43.34118355,42.52462918,42.55301887
2012-08-30,42.09587548,42.09587548,42.09587548,42.09587548
2012-08-31,42.34020653,43.01015438,42.29291665,42.29291665
2012-09-05,42.12740206,42.2692717,42.12740206,42.2692717
2012-09-07,43.51457978,44.34213693,43.50669025,43.58550672
2012-09-10,43.47122284,43.47122284,43.46727413,43.46727413
2012-09-11,43.74313965,43.74313965,43.71162095,43.71162095
2012-09-12,43.80619283,43.80619283,43.80619283,43.80619283
